Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
SP1,09/03/02,Real Betis,Barcelona,2,1,H,1,0,H,2.47,3.1,2.57,2.5,3,2.5,2.37,3.2,2.62,2.5,3.1,2.5,2.5,3.1,2.5,2.4,3.1,2.6
SP1,09/03/02,Deportivo La Coruña,Rayo Vallecano,1,1,D,1,1,D,1.35,4.1,7.55,1.3,4.2,8,1.36,3.75,8,1.364,3.75,8.5,1.333,4.333,7,1.36,4,7
SP1,09/03/02,Las Palmas,Alavés,2,1,H,1,1,D,2.3,3.1,2.8,2.2,3,2.9,2.2,3.25,2.75,2.375,3,2.75,2.3,3,2.8,2.37,3.1,2.62
SP1,09/03/02,Real Madrid,Villarreal,3,0,H,1,0,H,1.25,5,8.6,1.25,4.5,9,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10,1.28,4.33,8.5
SP1,10/03/02,Espanyol,Athletic Bilbao,2,0,H,1,0,H,2.25,3.1,2.9,2.3,2.9,2.8,2.2,3,3,2.2,3.1,3,2.25,3.2,2.75,2.2,3.1,2.87
SP1,10/03/02,Málaga,Real Zaragoza,2,1,H,2,0,H,1.85,3.2,3.8,1.85,3.1,3.6,1.67,3.25,4.5,1.85,3.1,4,1.833,3.2,3.75,1.9,3.1,3.6
SP1,10/03/02,Mallorca,Osasuna,4,2,H,2,1,H,1.75,3.3,4.1,1.8,3.1,3.8,1.73,3.2,4.33,1.75,3.25,4.2,1.8,3.25,3.8,,,
SP1,10/03/02,Real Sociedad,Tenerife,0,2,A,0,1,A,1.67,3.4,4.5,1.7,3.2,4.2,1.67,3.25,4.5,1.7,3.25,4.5,1.727,3.2,4.333,1.66,3.3,4.5
SP1,10/03/02,Valencia,Sevilla FC,2,0,H,0,0,D,1.45,3.7,6.4,1.5,3.5,5.4,1.4,3.75,7,1.444,3.6,7,1.4,3.75,7,1.44,3.5,7
SP1,10/03/02,Real Valladolid,Celta Vigo,2,4,A,1,2,A,2.25,3.1,2.9,2.3,2.9,2.8,2.2,3,3,2.375,3,2.75,2.25,3,2.875,2.2,3.1,2.87
SP1,16/03/02,Barcelona,Real Madrid,1,1,D,0,1,A,2.25,3.05,2.9,2,3.1,3.2,2.37,3.2,2.6,2.3,3.1,2.8,2.3,3.1,2.7,2.25,3,2.87
SP1,16/03/02,Osasuna,Deportivo La Coruña,1,3,A,0,3,A,3.1,3.1,2.1,2.9,3,2.2,3.4,3,2,3.1,3.1,2.1,2.875,3,2.25,,,
SP1,17/03/02,Alavés,Athletic Bilbao,2,3,A,2,2,D,2.25,3.1,2.9,2.4,3,2.6,2.2,3,3,2.25,3.2,2.8,2.25,3.2,2.7,2.25,3,2.87
SP1,17/03/02,Celta Vigo,Las Palmas,3,2,H,2,0,H,1.45,3.7,6.4,1.4,3.9,6,1.4,3.75,7,1.444,3.6,7,1.444,3.6,6.5,1.4,3.6,7.5
SP1,17/03/02,Real Sociedad,Espanyol,1,0,H,1,0,H,2,3.2,3.3,2,3,3.3,2,3.2,3.2,1.95,3.1,3.5,2.2,3,3,2.2,3,3
SP1,17/03/02,Rayo Vallecano,Valencia,2,1,H,1,1,D,3.2,3.1,2.1,3.2,3.1,2,3.4,3,2,3.5,3,2,3.2,3,2.1,3.2,3,2.1
SP1,17/03/02,Sevilla FC,Málaga,0,2,A,0,0,D,1.95,3.1,3.6,2,3,3.3,1.83,3.2,3.75,1.909,3.1,3.75,1.909,3.1,3.6,1.9,3.1,3.6
SP1,17/03/02,Tenerife,Mallorca,0,0,D,0,0,D,2.25,3.1,2.9,2.2,3,2.9,2.2,3.2,2.8,2.3,3.1,2.8,2.25,3.1,2.8,2.2,3.2,2.8
SP1,17/03/02,Villarreal,Real Valladolid,2,2,D,0,2,A,2,3.1,3.4,1.9,3.1,3.5,2,3.2,3.2,1.95,3.1,3.4,2,3.2,3.2,2,3.1,3.3
SP1,17/03/02,Real Zaragoza,Real Betis,1,1,D,1,0,H,2.47,3,2.67,2.4,2.9,2.7,2.37,2.87,2.8,2.5,3,2.6,2.5,2.9,2.6,2.5,2.9,2.62
SP1,23/03/02,Real Betis,Sevilla FC,0,0,D,0,0,D,1.9,3.2,3.6,1.9,3.1,3.5,1.83,3,4,1.8,3.2,4,1.833,3,4,1.9,2.87,4
SP1,23/03/02,Las Palmas,Villarreal,3,2,H,2,2,D,2,3.1,3.45,1.9,3,3.6,1.91,3,3.75,2,3,3.5,2,3,3.4,1.9,3,3.75
SP1,23/03/02,Málaga,Rayo Vallecano,0,0,D,0,0,D,1.7,3.3,4.45,1.8,3.1,3.8,1.67,3.25,4.5,1.727,3.2,4.5,1.727,3.2,4.333,1.61,3.25,5
SP1,24/03/02,Athletic Bilbao,Celta Vigo,1,6,A,1,2,A,2.1,3,3.25,2.2,2.9,3,2,3.2,3.2,2.2,3,3.1,2.2,3,3,2.2,3.2,2.8
SP1,24/03/02,Deportivo La Coruña,Tenerife,3,1,H,0,1,A,1.32,4.3,8,1.3,4.2,8,1.33,4,8,1.333,4.2,7.5,1.3,4.333,8,1.28,4.5,8
SP1,24/03/02,Espanyol,Alavés,1,2,A,1,0,H,1.7,3.4,4.25,1.9,3.1,3.5,1.73,3.4,4,1.667,3.2,4.75,1.8,3.25,3.75,1.66,3.3,4.5
SP1,24/03/02,Mallorca,Real Sociedad,0,2,A,0,0,D,1.8,3.3,3.9,1.85,3.1,3.6,1.8,3.25,3.75,1.8,3.25,4,1.833,3.2,3.75,1.8,3.25,3.8
SP1,24/03/02,Real Madrid,Real Zaragoza,3,1,H,1,0,H,1.23,5,9.6,1.2,5,10,1.2,5,11,1.25,4.5,11,1.25,4.5,10,1.22,5,9.5
SP1,24/03/02,Valencia,Osasuna,2,1,H,0,0,D,1.32,4.3,8,1.3,4.2,8,1.33,4,8,1.364,4,7.5,1.3,4.333,8,1.36,3.75,8
SP1,24/03/02,Real Valladolid,Barcelona,1,2,A,1,2,A,2.65,3.15,2.35,2.7,3,2.3,2.8,3.2,2.2,3,3.1,2.2,2.8,3.1,2.25,2.6,3.1,2.4
SP1,30/03/02,Barcelona,Las Palmas,1,1,D,1,0,H,1.3,4.7,7.5,1.25,4.5,9,1.33,3.75,9,1.286,4.333,8.5,1.25,4.5,10,1.3,4.33,8
SP1,30/03/02,Celta Vigo,Alavés,3,1,H,0,0,D,1.6,3.45,5,1.6,3.4,4.6,1.57,3.5,5,1.571,3.4,5.25,1.615,3.25,5,1.61,3.3,5
SP1,30/03/02,Real Sociedad,Deportivo La Coruña,1,1,D,1,0,H,2.87,3.1,2.25,2.8,2.9,2.3,2.87,3,2.25,2.875,3.1,2.2,2.7,3.2,2.25,2.87,3.1,2.2
SP1,30/03/02,Sevilla FC,Real Madrid,0,1,A,0,1,A,3.85,3.25,1.82,3.5,3.1,1.8,4,3.2,1.8,3.9,3.2,1.8,3.75,3.2,1.833,3.5,3.2,1.9
SP1,30/03/02,Tenerife,Valencia,0,1,A,0,0,D,3.2,3.1,2.08,3.2,2.9,2.1,3,3.2,2.1,3.2,3.1,2.05,3.2,3,2.1,3.2,3,2.1
SP1,31/03/02,Mallorca,Espanyol,2,1,H,1,1,D,1.87,3.15,3.75,1.85,3.1,3.6,1.83,3.2,3.75,1.833,3.2,3.75,1.909,3.2,3.5,1.83,3.3,3.75
SP1,31/03/02,Osasuna,Málaga,0,2,A,0,0,D,2.1,3.05,3.2,2.1,2.9,3.2,2.1,3,3.2,2.1,3.1,3.1,2.1,3,3.2,2.3,3,2.8
SP1,31/03/02,Rayo Vallecano,Real Betis,0,0,D,0,0,D,2.4,2.95,2.75,2.5,3,2.5,2.37,3,2.75,2.5,3,2.6,2.5,3.1,2.5,2.5,2.9,2.62
SP1,31/03/02,Villarreal,Athletic Bilbao,5,2,H,5,0,H,2.25,3.2,2.8,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3.1,2.7,2.3,3.1,2.7,2.4,3.1,2.6
SP1,31/03/02,Real Zaragoza,Real Valladolid,0,0,D,0,0,D,1.95,3.25,3.35,1.85,3.1,3.6,1.91,3.2,3.5,1.9,3.2,3.5,2,3.2,3.2,2.1,3.1,3.1
SP1,06/04/02,Athletic Bilbao,Barcelona,0,2,A,0,1,A,2.75,3,2.4,2.7,3,2.3,2.62,2.87,2.5,2.75,3.2,2.25,2.8,3,2.3,2.75,3.1,2.3
SP1,06/04/02,Deportivo La Coruña,Mallorca,5,0,H,4,0,H,1.41,3.8,6.9,1.45,3.8,5.4,1.44,3.5,7,1.48,3.6,6,1.4,3.75,7,1.44,3.5,7
SP1,06/04/02,Las Palmas,Real Zaragoza,1,1,D,0,0,D,1.9,3.15,3.65,1.8,3.1,3.8,1.8,3.2,4,1.85,3.2,3.75,1.833,3.25,3.75,1.72,3.1,4.5
SP1,06/04/02,Real Madrid,Rayo Vallecano,3,1,H,2,0,H,1.26,4.5,10,1.3,4.2,8,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10
SP1,07/04/02,Alavés,Villarreal,2,1,H,1,1,D,1.85,3.15,3.9,1.85,3.1,3.6,1.8,3.25,3.75,1.85,3.2,3.8,1.909,3.2,3.5,1.8,3.1,4
SP1,07/04/02,Real Betis,Osasuna,0,0,D,0,0,D,1.5,3.6,5.8,1.55,3.5,4.8,1.5,3.4,6,1.5,3.5,6,1.444,3.6,6.5,1.44,3.5,7
SP1,07/04/02,Espanyol,Celta Vigo,2,0,H,1,0,H,2.5,3,2.65,2.7,3,2.3,2.62,2.87,2.5,2.7,3.1,2.3,2.5,2.9,2.6,2.62,2.9,2.5
SP1,07/04/02,Málaga,Tenerife,2,0,H,0,0,D,1.7,3.3,4.5,1.65,3.3,4.4,1.61,3.25,5,1.615,3.4,5,1.615,3.25,5,1.57,3.3,5.5
SP1,07/04/02,Valencia,Real Sociedad,4,0,H,2,0,H,1.35,4,8,1.4,3.7,6.4,1.4,3.75,7,1.364,3.8,8,1.364,4,7,1.4,3.6,7.5
SP1,07/04/02,Real Valladolid,Sevilla FC,1,1,D,1,1,D,2,3.1,3.4,1.9,2.9,3.6,1.91,3,3.75,1.95,3,3.6,1.909,3.1,3.6,1.83,3,4
SP1,13/04/02,Mallorca,Valencia,1,1,D,1,0,H,3.05,3.15,2.1,2.7,3,2.3,2.87,3,2.25,2.8,3.1,2.25,3.1,3.1,2.1,3.1,3.1,2.1
SP1,14/04/02,Barcelona,Alavés,3,2,H,1,0,H,1.4,4,6.8,1.45,3.8,5.4,1.4,3.75,7,1.364,3.75,8,1.364,4,7,1.4,3.75,7
SP1,14/04/02,Deportivo La Coruña,Espanyol,3,1,H,3,0,H,1.35,4.1,6.85,1.35,4,7,1.36,3.75,8,1.333,4,9,1.333,4.333,7,1.33,4,8
SP1,14/04/02,Osasuna,Real Madrid,3,1,H,2,0,H,4.65,3.4,1.65,4,3.3,1.7,5,3.25,1.61,4.75,3.4,1.615,4.333,3.4,1.667,4.5,3.3,1.66
SP1,14/04/02,Real Sociedad,Málaga,2,1,H,1,1,D,2.05,3.1,3.3,2.1,3,3.1,1.91,3,3.75,1.95,3.1,3.6,2.1,3.2,3,2.1,3,3.2
SP1,14/04/02,Rayo Vallecano,Real Valladolid,1,0,H,1,0,H,1.8,3.33,3.85,1.75,3.2,4,1.83,3.2,3.75,1.75,3.1,4.333,1.909,3.2,3.5,1.9,3.1,3.6
SP1,14/04/02,Sevilla FC,Las Palmas,1,1,D,1,0,H,2,2.8,3.8,1.8,2.9,4.2,2,2.8,3.75,2,2.8,3.75,1.909,2.875,4,1.9,2.87,4
SP1,14/04/02,Tenerife,Real Betis,2,1,H,0,1,A,2.65,2.95,2.5,2.5,3,2.5,2.62,2.87,2.5,2.5,3,2.6,2.6,2.9,2.5,2.5,2.9,2.62
SP1,14/04/02,Villarreal,Celta Vigo,2,1,H,0,0,D,2.6,2.95,2.55,2.5,3,2.5,2.75,3,2.37,2.6,3,2.5,2.5,3.1,2.5,2.62,2.9,2.5
SP1,14/04/02,Real Zaragoza,Athletic Bilbao,2,2,D,1,1,D,1.8,3.4,3.75,2,3.1,3.2,1.91,3.2,3.5,1.9,3.2,3.6,2.1,3.1,3.1,2,3,3.4
SP1,20/04/02,Celta Vigo,Barcelona,2,1,H,1,0,H,2.35,3,2.8,2.3,3,2.7,2.37,3,2.75,2.3,3.1,2.7,2.4,3.1,2.6,2.37,3.1,2.62
SP1,20/04/02,Las Palmas,Rayo Vallecano,0,2,A,0,0,D,1.88,2.8,3.85,1.9,3.1,3.5,1.91,2.75,4.33,1.909,3,3.75,1.833,2.875,4.333,1.9,2.87,4
SP1,20/04/02,Real Madrid,Tenerife,4,1,H,2,1,H,1.2,5.5,10,1.25,4.5,9,1.2,5,11,1.2,5,11,1.2,5,11,1.2,5,11
SP1,21/04/02,Alavés,Real Zaragoza,2,1,H,1,0,H,1.8,3.2,3.95,1.7,3.2,4.2,1.8,3.2,4,1.8,3.2,4,1.727,3.2,4.333,1.72,3.2,4.33
SP1,21/04/02,Athletic Bilbao,Sevilla FC,0,1,A,0,0,D,1.86,3.15,3.85,1.8,3,4,1.8,2.87,4.5,1.909,3.1,3.75,1.8,3,4.333,1.66,3.1,5
SP1,21/04/02,Real Betis,Real Sociedad,3,0,H,1,0,H,1.7,3.25,4.65,1.75,3.2,4,1.73,3.2,4.33,1.667,3.3,4.5,1.615,3.25,5,1.8,2.87,4.5
SP1,21/04/02,Espanyol,Villarreal,3,1,H,2,0,H,1.9,3.1,3.75,1.9,3.1,3.5,1.8,2.87,4.5,1.909,3.1,3.75,,,,1.72,3.2,4.33
SP1,21/04/02,Málaga,Mallorca,0,0,D,0,0,D,2.03,3.1,3.3,1.9,2.8,3.3,2.25,2.8,3,2.05,3.1,3.1,2,3,3.4,1.72,3.3,4.2
SP1,21/04/02,Valencia,Deportivo La Coruña,1,0,H,0,0,D,2,3,3.5,2,2.9,3.4,1.91,3.2,3.5,2,3.1,3.5,1.909,3.2,3.5,1.8,3.1,4
SP1,21/04/02,Real Valladolid,Osasuna,1,0,H,0,0,D,2.07,2.7,3.85,2.1,2.6,3.4,2.2,2.75,3.25,2.1,2.75,3.4,1.909,2.875,4,1.9,2.87,4
SP1,27/04/02,Barcelona,Villarreal,4,1,H,0,1,A,1.31,4.35,8.3,1.35,4,7,1.3,4.333,8,,,,1.3,4.333,8,,,
SP1,27/04/02,Real Sociedad,Real Madrid,3,0,H,0,0,D,3.9,3.4,1.75,4.2,3.2,1.7,4.5,3.5,1.615,,,,4.5,3.5,1.615,,,
SP1,27/04/02,Valencia,Espanyol,2,1,H,0,1,A,1.25,5,8,1.3,4.2,8,1.25,4.5,10,,,,1.286,4.5,8,,,
SP1,28/04/02,Deportivo La Coruña,Málaga,2,2,D,1,1,D,1.33,4.25,8,1.4,3.9,6,1.3,4.333,8,,,,1.364,4,7,,,
SP1,28/04/02,Mallorca,Real Betis,1,3,A,0,1,A,2,3.1,3.4,1.9,3.1,3.5,1.909,3,3.75,,,,2,3.2,3.2,,,
SP1,28/04/02,Osasuna,Las Palmas,3,2,H,2,1,H,1.87,3.2,3.7,1.9,3,3.6,1.909,3.2,3.5,,,,1.909,3,3.75,,,
SP1,28/04/02,Rayo Vallecano,Athletic Bilbao,4,2,H,1,0,H,1.75,3.25,4.2,1.7,3.2,4.2,1.727,3.4,4,,,,1.667,3.25,4.5,,,
SP1,28/04/02,Sevilla FC,Alavés,2,0,H,1,0,H,2.25,3,2.9,2.2,3,2.9,2.2,3,3,,,,2.2,2.875,3.1,,,
SP1,28/04/02,Tenerife,Real Valladolid,1,5,A,0,2,A,1.77,3.4,3.85,1.8,3.1,3.8,1.833,3.2,3.75,,,,1.833,3.2,3.75,,,
SP1,28/04/02,Real Zaragoza,Celta Vigo,0,1,A,0,0,D,2.5,3.1,2.5,2.7,3,2.3,2.5,3.25,2.4,,,,2.5,3.1,2.5,,,
SP1,05/05/02,Alavés,Rayo Vallecano,0,1,A,0,0,D,1.77,3.25,4.1,1.7,3.2,4.2,,,,1.667,3.1,5,,,,,,
SP1,05/05/02,Athletic Bilbao,Osasuna,1,1,D,0,0,D,2.17,3.15,2.8,2.1,3,3.1,,,,2.2,3.1,2.875,,,,,,
SP1,05/05/02,Barcelona,Espanyol,2,0,H,1,0,H,1.3,4.6,7.7,1.35,4,7,1.3,4.333,8,1.286,4.5,9,1.333,4,8,,,
SP1,05/05/02,Real Betis,Deportivo La Coruña,0,3,A,0,1,A,2.35,3,2.8,2.3,2.9,2.8,,,,2.375,3.2,2.6,2.375,3,2.7,,,
SP1,05/05/02,Celta Vigo,Sevilla FC,1,2,A,1,2,A,1.36,4,7.5,1.3,4.2,8,1.3,4.333,8,1.364,4,7,,,,,,
SP1,05/05/02,Las Palmas,Tenerife,0,1,A,0,1,A,1.68,3.45,4.3,1.65,3.3,4.4,1.615,3.5,4.5,1.727,3.4,4,1.727,3.4,4,,,
SP1,05/05/02,Málaga,Valencia,0,2,A,0,2,A,3.4,3,2.05,2.9,3,2.2,3.75,3,1.909,3.4,2.875,2.1,3.75,3,1.909,,,
SP1,05/05/02,Real Madrid,Mallorca,0,0,D,0,0,D,1.25,5.1,8,1.25,4.5,9,1.286,4.5,8,1.2,5,11,1.25,4.5,10
SP1,05/05/02,Real Valladolid,Real Sociedad,1,3,A,1,1,D,1.97,3,3.65,2,2.9,3.4,2.1,3,3.2,1.95,3,3.6,,,
SP1,05/05/02,Villarreal,Real Zaragoza,2,1,H,2,0,H,1.77,3.3,4,1.7,3.3,4,1.667,3.6,4,1.571,3.3,5.5,1.8,3.25,3.75
SP1,10/05/02,Deportivo La Coruña,Real Madrid,3,0,H,1,0,H,2.05,3.3,3.1,2,3,3.3,1.909,3.2,3.5,2.1,3.1,3.1,2,3.2,3.2
SP1,11/05/02,Espanyol,Málaga,1,2,A,0,2,A,2.25,3.2,2.8,,,,2.2,3.25,2.75,2.25,3.2,2.75,,,
SP1,11/05/02,Mallorca,Real Valladolid,2,1,H,0,1,A,1.35,4.5,6.5,1.3,3.6,8,1.4,3.75,7,1.333,4.333,7,,,
SP1,11/05/02,Osasuna,Alavés,0,1,A,0,1,A,3.9,3.45,1.7,,,,,,,,,,,,
SP1,11/05/02,Real Sociedad,Las Palmas,1,1,D,0,1,A,2.4,3.3,2.4,,,,2.375,3.25,2.5,2.4,3.3,2.4,,,
SP1,11/05/02,Rayo Vallecano,Celta Vigo,1,0,H,0,0,D,2.8,3.3,2.2,2.35,3,2.35,2.625,3.4,2.25,2.625,3.2,2.3,2.7,3.2,2.25
SP1,11/05/02,Sevilla FC,Villarreal,1,0,H,1,0,H,1.45,4,5.65,1.4,3.6,5.5,1.4,3.75,7,,,,1.4,3.75,7
SP1,11/05/02,Tenerife,Athletic Bilbao,2,3,A,2,1,H,1.7,3.55,4,,,,1.667,3.4,4.333,1.727,3.5,3.8,1.8,3.5,3.5
SP1,11/05/02,Valencia,Real Betis,2,0,H,1,0,H,1.6,3.5,4.9,1.6,3.4,4.6,1.571,3,6.5,1.571,3.4,5,1.571,3.5,5
SP1,11/05/02,Real Zaragoza,Barcelona,1,1,D,1,1,D,5.65,3.3,1.57,5,2.8,1.6,5,3.5,1.571,5.5,3.25,1.571,6,3.1,1.571
